start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-11T00:00:00.000000,2025-01-11T23:59:50.000000,5.43950515473374,6.977912287335581,18.19374700000128,37.65657599999179,1542.1784928811205,5026619.2546359515,0.4831492645535603,3.6198987987252884e-6,64804.50000000001
