start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-26T00:00:00.000000,2025-01-26T23:59:50.000000,13.493978952521775,17.103886399287735,61.812944000007064,52.04647100001054,1421.164486630397,4710924.68591272,1.1876490915204327,0.00001312271013139593,33373.75
