start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-21T00:00:00.000000,2025-01-21T23:59:50.000000,48.559651590779346,66.89943457261873,316.05040699998654,56.25760600000126,4068.47088783424,13375252.131589314,5.617914260339828,0.0000236322267447919,23165.274999999998
