start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-07T00:00:00.000000,2025-01-07T23:59:50.000000,52.82565462412821,233.2987477867092,1403.4643289999626,108.86660500002543,3484.403287417525,12294366.249056602,12.891596362352209,0.00011416829118065204,73666.5
