start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-15T00:00:00.000000,2025-01-15T23:59:50.000000,35.453202071115705,44.03913227158087,244.50500800000987,146.7329659999809,3387.392059266119,11155391.213242287,1.666326352321139,0.00002192063960753072,35691.975000000006
