start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-06T00:00:00.000000,2025-01-06T23:59:50.000000,54.04774687216134,228.5863931380613,949.6429409999996,37.219051999969224,4466.516957981248,16400027.561338099,25.51496854355089,0.000057911662803495385,62633.524999999994
