start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-06T00:00:00.000000,2025-01-06T23:59:50.000000,52.69358622850072,240.76769684264434,908.1155010000372,34.43629899996631,2458.284523671721,9019498.93348768,26.370879780110098,0.00010069524103553037,66317.84999999999
