start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-18T00:00:00.000000,2025-01-18T23:59:50.000000,-18.63991750507315,-21.77513174337841,-146.32592500002056,275.90637900001923,3170.366940618127,10521858.55770346,-0.530346291848549,-0.000013908461326371233,23199.575000000004
