start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-28T00:00:00.000000,2025-01-28T23:59:50.000000,12.991687407948572,22.398067078762065,97.34313899998028,134.92675500001533,2837.328394490103,8981420.906308591,0.7214517165255269,0.00001083953284081851,33920.425
