start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
1736985600000000.0,1737590390000000.0,14.299675022640743,22.535542990971596,1056.2102730000734,613.3515410000412,4273.499231138081,14161834.547317207,1.7220308459288642,1.0654670213947042e-05,33715.75
