start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
1735776000000000.0,1736380790000000.0,39.71183837739791,101.43159659508945,3612.1924879998933,186.00353100007032,3494.057772119248,12369250.929466417,19.420021053248327,4.171926283734434e-05,190313.72499999998
