start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
1736380800000000.0,1736985590000000.0,28.214630016766506,51.67836878529544,1700.7891579999332,129.43772700002683,3192.1956381553928,10297933.35291926,13.139825593503977,2.3594432864623833e-05,71284.95000000001
