start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue,day
2025-01-02T00:00:00.000000,2025-01-02T23:59:50.000000,80.23173159413119,111.3337209785022,392.8934610000048,50.69430100000088,2493.2885750665587,8597179.653941443,7.750249105910307,4.5705563436e-05,24135.125,2
2025-01-03T00:00:00.000000,2025-01-03T23:59:50.000000,7.899095172815916,10.513071337772296,47.3789179999859,137.18905300000193,2456.2842921634447,8570981.19171201,0.3453549460683662,5.5284688235727575e-06,55490.8,3
2025-01-04T00:00:00.000000,2025-01-04T23:59:50.000000,-31.623693416642865,-34.060121458995454,-428.0235699999531,642.0739499999546,1468.169927074893,5302978.070610018,-0.6666265934009367,-8.07231540088e-05,143561.0,4
2025-01-05T00:00:00.000000,2025-01-05T23:59:50.000000,20.072242474388144,29.18869485550689,127.1328280000198,94.23491799999624,2521.2918161824286,9162738.782173874,1.3491053072283128,1.3876587249e-05,50690.85,5
2025-01-06T00:00:00.000000,2025-01-06T23:59:50.000000,51.899537682153095,236.15273340914612,904.1517250000676,33.632314999960045,2388.2764208820463,8765431.767565696,26.8834222384377,0.000103161647741,66317.84999999999,6
2025-01-07T00:00:00.000000,2025-01-07T23:59:50.000000,51.02997805264512,231.512132678082,1444.0122149999916,108.86660500003998,3594.4160203727283,12645285.724736651,13.26405112935653,0.0001142069382081,73666.5,7
2025-01-08T00:00:00.000000,2025-01-08T23:59:50.000000,7.639002294155848,12.607210241399466,68.63202000000217,176.1771789999957,1740.2014122004862,5799991.4953119615,0.3895624869779748,1.18344939808e-05,77335.77500000001,8
2025-01-09T00:00:00.000000,2025-01-09T23:59:50.000000,27.331970813057747,47.3041306597489,185.4246569999849,72.49232400000466,2943.3406644287534,9625260.604792232,2.557852290678017,1.92666077611e-05,16581.125,9
2025-01-10T00:00:00.000000,2025-01-10T23:59:50.000000,7.374407145733159,9.333318531000607,62.25108700002443,166.04557899998667,2693.3117258942007,8792978.575853685,0.3749036100505237,7.080455420637516e-06,16123.5,10
2025-01-11T00:00:00.000000,2025-01-11T23:59:50.000000,5.246662156201601,6.749028982890684,18.08695400002614,41.69696699999324,1404.1625188100477,4576399.215835163,0.4337714539292288,3.952681308310671e-06,64804.50000000001,11
2025-01-12T00:00:00.000000,2025-01-12T23:59:50.000000,-33.356072610255175,-40.608964894972594,-119.0093060000026,168.69762900001433,1122.129876143072,3670731.7932168087,-0.7054592687843436,-3.24248919628e-05,49260.375,12
2025-01-13T00:00:00.000000,2025-01-13T23:59:50.000000,38.93735997469831,111.53847571094622,573.6674660000185,66.98115099999926,3404.394027086468,10541494.740409777,8.564610452872405,5.4426235037e-05,21909.475,13
2025-01-14T00:00:00.000000,2025-01-14T23:59:50.000000,59.21341072294592,140.58311114409898,488.0695420000005,25.799356999995997,2541.294131265193,8119185.140502381,18.917895589416293,6.01200772765e-05,31663.25,14
2025-01-15T00:00:00.000000,2025-01-15T23:59:50.000000,16.207398171290322,19.71811477632318,112.40679399998464,151.1072149999992,2893.334876721842,9525620.442366011,0.7438876694272026,1.18018355058e-05,38936.7,15
2025-01-16T00:00:00.000000,2025-01-16T23:59:50.000000,6.889970741263428,8.925946898392231,40.347332999997775,108.00283400000308,2204.255122120616,7363125.543604583,0.3735766137395674,5.480281862884569e-06,33715.75,16
2025-01-17T00:00:00.000000,2025-01-17T23:59:50.000000,-8.943066331484044,-11.175273726301892,-59.9567950000428,144.98024700001451,3001.3473781687694,10247068.053246874,-0.4135514750505067,-5.851794380166905e-06,21013.95,17
2025-01-18T00:00:00.000000,2025-01-18T23:59:50.000000,-19.98741638622322,-23.448519873763228,-158.87029299998994,258.5030789999984,2852.330130802176,9468292.937238108,-0.6145779524737921,-1.67811329821e-05,23199.575000000004,18
2025-01-19T00:00:00.000000,2025-01-19T23:59:50.000000,31.074738575955347,53.350182459675096,446.3930220000161,181.90785599999435,4310.498900335687,14093361.39608745,2.4539513125811894,3.16776588134e-05,20440.95,19
2025-01-20T00:00:00.000000,2025-01-20T23:59:50.000000,23.642870810648468,39.18434817568296,404.7932429999646,266.8191490000045,6012.695913878921,19943340.68702389,1.5171071660975797,2.0299512797e-05,27397.800000000003,20
2025-01-21T00:00:00.000000,2025-01-21T23:59:50.000000,43.094005658636455,59.297224210772654,263.32459200000824,43.020499000001166,2596.300497742794,8530933.296538923,6.12090975513792,3.08706050975e-05,23165.275,21
2025-01-22T00:00:00.000000,2025-01-22T23:59:50.000000,48.11008333375912,75.13191302838639,205.65732199999752,27.793270000000767,1179.13647412895,3875671.793124204,7.399536722378901,5.30698001959e-05,29348.775,22
2025-01-23T00:00:00.000000,2025-01-23T23:59:50.000000,57.85461766181709,110.4045036792894,518.8347229999911,59.42925199999843,2337.2705174209977,7580074.553443666,8.730291994925407,6.84551024673e-05,26229.0,23
2025-01-24T00:00:00.000000,2025-01-24T23:59:50.000000,23.24163655740466,34.90693227478259,151.37410899998758,47.26831500000054,1959.2267623567543,6588153.607778679,3.20244351845387,2.29793717925e-05,30295.125,24
2025-01-25T00:00:00.000000,2025-01-25T23:59:50.000000,-1.300303915985055,-1.5984565669023771,-5.255067999984249,78.6258339999965,1226.141914573446,4056518.8244935735,-0.0668364039227168,-1.2956124507835747e-06,13271.1,25
2025-01-26T00:00:00.000000,2025-01-26T23:59:50.000000,13.493978952521775,17.103886399287735,61.81294400000706,52.04647100001054,1421.164486630397,4710924.68591272,1.1876490915204327,1.31227101313e-05,33373.75,26
