start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-11T00:00:00.000000,2025-01-11T23:59:50.000000,2.6082987901744614,3.3767983749196375,9.204323000031252,55.27451499999634,1296.1500173631207,4220831.7521935385,0.1665201947051342,2.1809418093303413e-6,64804.50000000001
