start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-23T00:00:00.000000,2025-01-23T23:59:50.000000,63.39650097895011,124.43328051654203,553.6890939999905,43.240964000001895,2367.2739900451443,7677729.566107175,12.804735204330001,0.00007212460155517974,26229.0
