start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-15T00:00:00.000000,2025-01-15T23:59:50.000000,24.042233351135433,29.619485282099593,169.2633999999914,140.36781600000202,2286.264613959949,7520004.370876259,1.205856191422035,0.000022511023210916494,38936.700000000004
