start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-13T00:00:00.000000,2025-01-13T23:59:50.000000,38.93735997469831,111.53847571094622,573.6674660000185,66.98115099999926,3404.394027086468,10541494.740409777,8.564610452872405,0.00005442623503703063,21909.475000000002
