start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-07T00:00:00.000000,2025-01-07T23:59:50.000000,51.02997805264512,231.51213267808197,1444.0122149999916,108.86660500003998,3594.4160203727283,12645285.724736653,13.26405112935653,0.00011420693820815821,73666.5
