start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-20T00:00:00.000000,2025-01-20T23:59:50.000000,22.033825671596535,35.81818168596313,368.0817689999735,294.3313449999931,7584.8778793841875,25145828.086769197,1.2505693846504256,0.000014639580558559073,23973.075000000004
