start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-26T00:00:00.000000,2025-01-26T23:59:50.000000,8.871468433543514,11.272160898014576,42.762592999987874,68.77385500000223,1800.2083574487788,5967816.649519611,0.6217856044275326,7.166363422128739e-6,36711.125
