start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-27T00:00:00.000000,2025-01-27T23:59:50.000000,31.11225578621076,42.22052047872755,209.52451699998767,107.45490099999813,2553.2955203148513,7947915.0675772745,1.9498833003437537,0.00002636525032643092,21989.274999999998
