start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-16T00:00:00.000000,2025-01-16T23:59:50.000000,16.0627976148477,21.197804652434847,93.06263299997238,98.92609600001276,2517.2913531658755,8407149.379696729,0.9407288548004601,0.000011070744812698015,33715.75
