start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-04T00:00:00.000000,2025-01-04T23:59:50.000000,-26.99909676675047,-29.2472101120312,-377.26697099990577,675.1063239999497,2276.263456418567,8226782.463896285,-0.558826006494251,-0.000045863694934059446,147150.025
