start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-10T00:00:00.000000,2025-01-10T23:59:50.000000,26.97847992559746,35.49410822278024,215.05003800002487,115.51394599998662,3711.4295636068987,12119053.048176918,1.8616803030869518,0.00001774684293210513,16474.625
