start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-23T00:00:00.000000,2025-01-29T23:59:50.000000,38.76429972484908,61.34320199118389,1711.3795199999922,86.67251600000486,2218.8938309165164,7143631.7156037055,19.745354109714505,0.00003422444503660348,57388.950000000004
