start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-02T00:00:00.000000,2025-01-08T23:59:50.000000,38.87170571851305,106.68120874178044,3538.826767999923,162.8350610000689,2818.9037517154716,9971917.405301066,21.732584777908645,0.0000506978768114415,190313.72499999998
