start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-16T00:00:00.000000,2025-01-22T23:59:50.000000,20.2404198746582,32.22252182040429,1441.8513660000663,502.01540100000875,3647.2031614279335,12097044.825846937,2.8721257617354277,0.00001702747863851978,33715.75
