start,end,SR,Sortino,Return,MaxDrawdown,DailyNumberOfTrades,DailyTradingValue,ReturnOverMDD,ReturnOverTrade,MaxPositionValue
2025-01-30T00:00:00.000000,2025-01-30T23:59:50.000000,-5.793132161715244,-7.307453635427706,-36.488509999964776,171.0038109999953,2784.3222595207776,9005357.186711421,-0.21337834394793564,-4.052336063898075e-6,22623.475000000002
